message_id,message_text,label,scam_type,platform,contains_link,btc_address_present,urgency_level,promised_return_pct,sentiment_score,message_length,created_at
MSG03951,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Discord,No,No,low,100.0,-0.515,55,2024-02-05 08:39:00
MSG03952,Latest Bitcoin market update and trends.,legit,none,Email,No,No,medium,,0.062,40,2024-09-01 21:49:00
MSG03953,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Email,No,No,low,,-0.488,47,2024-09-20 16:19:00
MSG03954,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Discord,No,Yes,medium,50.0,0.949,55,2024-10-25 16:42:00
MSG03955,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,Yes,medium,200.0,0.101,43,2024-11-21 05:25:00
MSG03956,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,No,high,50.0,-0.662,69,2024-06-30 09:27:00
MSG03957,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,low,,0.243,40,2024-08-25 09:45:00
MSG03958,Elon Musk BTC giveaway! Limited time offer.,scam,giveaway,Discord,No,Yes,high,50.0,0.08,43,2024-12-09 16:22:00
MSG03959,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,WhatsApp,No,No,high,,-0.497,43,2024-04-24 16:36:00
MSG03960,Invest now and double your Bitcoin in 24 hours.,scam,investment,WhatsApp,No,No,low,200.0,0.831,47,2024-10-12 15:58:00
MSG03961,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,WhatsApp,No,No,low,50.0,0.084,55,2024-01-05 19:51:00
MSG03962,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Email,Yes,No,low,50.0,0.054,69,2024-08-15 08:25:00
MSG03963,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Twitter,Yes,No,low,,-0.835,69,2024-12-22 03:36:00
MSG03964,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Email,No,No,medium,200.0,0.239,55,2024-02-19 15:01:00
MSG03965,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,medium,,-0.737,48,2024-12-05 16:06:00
MSG03966,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Email,Yes,No,high,200.0,-0.494,69,2024-05-04 09:07:00
MSG03967,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,-0.037,45,2024-09-05 18:50:00
MSG03968,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Telegram,No,No,medium,200.0,-0.716,47,2024-06-22 05:44:00
MSG03969,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.289,40,2024-11-06 09:09:00
MSG03970,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,-0.109,47,2024-04-21 19:06:00
MSG03971,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,medium,,-0.849,45,2024-09-06 05:05:00
MSG03972,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,low,,-0.809,37,2024-02-02 05:55:00
MSG03973,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,medium,,0.219,37,2024-12-17 23:48:00
MSG03974,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,-0.299,47,2024-04-05 04:04:00
MSG03975,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,0.099,47,2024-09-13 22:10:00
MSG03976,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,high,,-0.701,45,2024-11-23 15:40:00
MSG03977,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,0.702,48,2024-12-13 01:29:00
MSG03978,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Discord,No,Yes,medium,100.0,0.829,47,2024-03-31 22:39:00
MSG03979,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,high,,0.292,40,2024-03-01 15:27:00
MSG03980,Invest now and double your Bitcoin in 24 hours.,scam,giveaway,Twitter,No,Yes,medium,100.0,0.661,47,2024-11-30 14:10:00
MSG03981,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Telegram,Yes,No,medium,50.0,0.166,69,2024-04-25 09:08:00
MSG03982,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Discord,No,No,high,50.0,0.386,43,2024-05-09 11:34:00
MSG03983,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,No,high,200.0,0.417,47,2024-12-01 18:05:00
MSG03984,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,No,medium,50.0,0.259,43,2024-09-06 11:30:00
MSG03985,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Discord,No,No,high,200.0,-0.276,47,2024-03-21 07:56:00
MSG03986,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Telegram,No,Yes,high,,0.67,43,2024-02-04 03:12:00
MSG03987,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,-0.962,48,2024-08-04 03:27:00
MSG03988,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,high,,0.728,48,2024-02-06 19:40:00
MSG03989,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,medium,,-0.981,47,2024-02-17 22:12:00
MSG03990,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Telegram,No,No,low,100.0,0.758,55,2024-10-22 06:55:00
MSG03991,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,No,low,,-0.558,43,2024-06-17 03:46:00
MSG03992,Tips for long-term crypto investment.,legit,none,Twitter,No,No,high,,0.915,37,2024-02-12 16:56:00
MSG03993,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.517,48,2024-03-23 18:09:00
MSG03994,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,WhatsApp,No,No,low,100.0,-0.017,43,2024-08-27 00:44:00
MSG03995,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Twitter,No,Yes,high,100.0,-0.748,47,2024-06-11 05:15:00
MSG03996,Blockchain technology explained in simple terms.,legit,none,Discord,No,No,high,,0.97,48,2024-07-17 17:13:00
MSG03997,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Telegram,No,No,high,50.0,0.668,55,2024-08-23 05:34:00
MSG03998,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,WhatsApp,No,Yes,low,100.0,-0.502,43,2024-01-15 11:24:00
MSG03999,How to secure your crypto wallet effectively.,legit,none,WhatsApp,No,No,low,,0.484,45,2024-12-04 13:59:00
MSG04000,Latest Bitcoin market update and trends.,legit,none,Email,No,No,low,,-0.915,40,2024-05-27 16:03:00
MSG04001,Tips for long-term crypto investment.,legit,none,Discord,No,No,low,,0.149,37,2024-02-10 11:43:00
MSG04002,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,WhatsApp,No,No,high,100.0,-0.398,55,2024-11-24 20:27:00
MSG04003,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Email,No,No,low,100.0,-0.648,43,2024-06-30 00:19:00
MSG04004,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,medium,,0.197,40,2024-02-14 12:56:00
MSG04005,Elon Musk BTC giveaway! Limited time offer.,scam,investment,Email,No,Yes,low,50.0,-0.388,43,2024-06-17 08:28:00
MSG04006,Invest now and double your Bitcoin in 24 hours.,scam,phishing,Email,No,No,low,50.0,0.582,47,2024-09-09 12:03:00
MSG04007,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,high,,0.388,37,2024-08-31 11:36:00
MSG04008,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Discord,No,No,low,50.0,-0.961,43,2024-12-16 13:06:00
MSG04009,Blockchain technology explained in simple terms.,legit,none,Email,No,No,low,,0.258,48,2024-05-31 14:24:00
MSG04010,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,medium,,-0.38,45,2024-05-10 03:14:00
MSG04011,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,medium,,-0.957,48,2024-09-29 13:30:00
MSG04012,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,low,,-0.517,40,2024-09-09 13:28:00
MSG04013,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,medium,,-0.904,48,2024-06-29 23:31:00
MSG04014,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,low,,-0.025,48,2024-03-06 08:55:00
MSG04015,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Discord,No,Yes,low,100.0,0.268,55,2024-02-08 02:29:00
MSG04016,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,Email,No,Yes,medium,100.0,-0.858,43,2024-04-23 19:00:00
MSG04017,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Telegram,No,No,high,,0.883,55,2024-02-24 21:08:00
MSG04018,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,-0.301,45,2024-06-11 12:56:00
MSG04019,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,Yes,medium,,-0.334,47,2024-12-28 01:24:00
MSG04020,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Twitter,No,Yes,medium,200.0,0.595,55,2024-05-06 11:14:00
MSG04021,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,low,,-0.965,48,2024-11-09 12:59:00
MSG04022,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,low,,0.343,40,2024-09-22 13:18:00
MSG04023,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,Telegram,No,No,low,200.0,-0.128,43,2024-02-23 06:31:00
MSG04024,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Telegram,Yes,No,high,200.0,0.002,69,2024-09-18 01:13:00
MSG04025,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,WhatsApp,No,Yes,medium,50.0,0.372,47,2024-11-03 14:59:00
MSG04026,Tips for long-term crypto investment.,legit,none,Twitter,No,No,high,,0.531,37,2024-01-28 15:05:00
MSG04027,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,medium,,0.531,47,2024-10-31 02:03:00
MSG04028,Bitcoin price shows strong resistance near 65k.,legit,none,Telegram,No,No,high,,-0.702,47,2024-12-30 16:45:00
MSG04029,Tips for long-term crypto investment.,legit,none,Discord,No,No,low,,-0.923,37,2024-10-11 12:39:00
MSG04030,Latest Bitcoin market update and trends.,legit,none,Telegram,No,No,high,,0.046,40,2024-10-23 19:52:00
MSG04031,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,No,high,100.0,0.865,47,2024-02-03 07:28:00
MSG04032,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,No,medium,50.0,-0.24,69,2024-05-08 05:31:00
MSG04033,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,low,,0.429,47,2024-04-24 00:39:00
MSG04034,Tips for long-term crypto investment.,legit,none,Twitter,No,No,high,,0.338,37,2024-07-30 10:48:00
MSG04035,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,giveaway,WhatsApp,No,No,medium,100.0,-0.965,43,2024-06-11 14:01:00
MSG04036,Tips for long-term crypto investment.,legit,none,Telegram,No,No,low,,0.537,37,2024-11-18 21:45:00
MSG04037,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Email,Yes,Yes,high,50.0,-0.177,69,2024-02-27 20:09:00
MSG04038,Elon Musk BTC giveaway! Limited time offer.,scam,impersonation,Email,No,No,medium,200.0,0.054,43,2024-10-31 06:34:00
MSG04039,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Discord,No,No,medium,,-0.832,55,2024-08-09 14:24:00
MSG04040,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Email,No,Yes,medium,200.0,-0.586,43,2024-08-09 03:01:00
MSG04041,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,low,,0.832,47,2024-11-15 14:15:00
MSG04042,Tips for long-term crypto investment.,legit,none,Telegram,No,No,low,,0.44,37,2024-04-08 02:06:00
MSG04043,Invest now and double your Bitcoin in 24 hours.,scam,investment,WhatsApp,No,No,low,50.0,0.541,47,2024-12-13 04:59:00
MSG04044,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Telegram,No,No,medium,200.0,-0.783,43,2024-04-27 03:43:00
MSG04045,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Email,Yes,No,high,50.0,-0.975,69,2024-03-16 08:43:00
MSG04046,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,low,,0.908,48,2024-07-30 05:22:00
MSG04047,Urgent: Your wallet is compromised. Verify immediately.,scam,phishing,Twitter,No,Yes,medium,,0.015,55,2024-01-27 13:29:00
MSG04048,Tips for long-term crypto investment.,legit,none,WhatsApp,No,No,medium,,0.262,37,2024-06-21 12:09:00
MSG04049,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,investment,WhatsApp,No,No,low,,-0.596,43,2024-07-24 10:01:00
MSG04050,Tips for long-term crypto investment.,legit,none,Telegram,No,No,high,,-0.881,37,2024-01-22 18:41:00
MSG04051,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.685,48,2024-08-11 16:56:00
MSG04052,Bitcoin price shows strong resistance near 65k.,legit,none,WhatsApp,No,No,high,,0.947,47,2024-07-21 10:02:00
MSG04053,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.924,40,2024-10-27 13:47:00
MSG04054,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,WhatsApp,No,No,high,200.0,0.386,55,2024-09-18 13:56:00
MSG04055,Tips for long-term crypto investment.,legit,none,Discord,No,No,medium,,-0.686,37,2024-09-02 06:25:00
MSG04056,Latest Bitcoin market update and trends.,legit,none,Email,No,No,high,,-0.192,40,2024-01-04 01:00:00
MSG04057,How to secure your crypto wallet effectively.,legit,none,Telegram,No,No,low,,-0.741,45,2024-07-27 23:09:00
MSG04058,Blockchain technology explained in simple terms.,legit,none,WhatsApp,No,No,high,,-0.064,48,2024-03-15 08:03:00
MSG04059,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,high,,-0.262,48,2024-02-01 15:51:00
MSG04060,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,Telegram,Yes,Yes,high,,-0.326,69,2024-10-27 14:30:00
MSG04061,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,Yes,low,50.0,0.158,43,2024-12-21 04:51:00
MSG04062,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Discord,No,No,high,200.0,0.599,55,2024-10-30 03:05:00
MSG04063,Blockchain technology explained in simple terms.,legit,none,Telegram,No,No,medium,,-0.218,48,2024-08-23 04:07:00
MSG04064,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Telegram,No,No,low,100.0,0.388,55,2024-04-18 15:01:00
MSG04065,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,WhatsApp,No,No,low,50.0,0.737,47,2024-06-19 21:46:00
MSG04066,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,investment,Email,Yes,No,low,,0.827,69,2024-01-23 23:39:00
MSG04067,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,high,,0.174,40,2024-03-29 16:19:00
MSG04068,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,Telegram,Yes,Yes,medium,,-0.234,69,2024-01-18 20:17:00
MSG04069,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Discord,No,No,high,,0.662,43,2024-04-01 03:56:00
MSG04070,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Telegram,No,Yes,high,200.0,-0.182,43,2024-06-02 22:48:00
MSG04071,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,Telegram,Yes,No,medium,,-0.604,69,2024-02-20 19:09:00
MSG04072,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,-0.793,47,2024-01-08 01:39:00
MSG04073,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Telegram,Yes,No,low,200.0,0.748,69,2024-01-02 14:54:00
MSG04074,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Twitter,No,No,medium,,0.145,55,2024-07-19 04:03:00
MSG04075,Latest Bitcoin market update and trends.,legit,none,WhatsApp,No,No,low,,-0.408,40,2024-11-30 01:36:00
MSG04076,Bitcoin price shows strong resistance near 65k.,legit,none,Twitter,No,No,low,,-0.791,47,2024-09-14 13:08:00
MSG04077,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,WhatsApp,No,No,low,200.0,-0.344,55,2024-12-09 23:43:00
MSG04078,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,Email,Yes,No,low,200.0,-0.469,69,2024-11-23 12:25:00
MSG04079,Tips for long-term crypto investment.,legit,none,Telegram,No,No,low,,0.217,37,2024-06-15 13:51:00
MSG04080,Invest now and double your Bitcoin in 24 hours.,scam,investment,Twitter,No,No,high,200.0,0.927,47,2024-02-21 13:27:00
MSG04081,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,low,,-0.664,40,2024-11-24 08:24:00
MSG04082,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,phishing,Discord,No,No,medium,200.0,-0.517,43,2024-01-27 08:44:00
MSG04083,Bitcoin price shows strong resistance near 65k.,legit,none,Discord,No,No,high,,-0.188,47,2024-08-29 23:08:00
MSG04084,Elon Musk BTC giveaway! Limited time offer.,scam,phishing,Telegram,No,No,medium,,-0.223,43,2024-07-29 04:00:00
MSG04085,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,medium,,-0.419,47,2024-10-18 06:36:00
MSG04086,Invest now and double your Bitcoin in 24 hours.,scam,investment,Discord,No,No,high,100.0,0.018,47,2024-02-20 11:44:00
MSG04087,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,WhatsApp,Yes,Yes,low,,0.843,69,2024-11-28 01:05:00
MSG04088,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,phishing,WhatsApp,Yes,No,low,200.0,-0.374,69,2024-08-13 16:38:00
MSG04089,How to secure your crypto wallet effectively.,legit,none,Twitter,No,No,medium,,0.056,45,2024-03-21 13:42:00
MSG04090,Latest Bitcoin market update and trends.,legit,none,Twitter,No,No,high,,0.407,40,2024-11-04 02:37:00
MSG04091,Bitcoin price shows strong resistance near 65k.,legit,none,Email,No,No,high,,-0.953,47,2024-03-08 14:14:00
MSG04092,Urgent: Your wallet is compromised. Verify immediately.,scam,investment,Twitter,No,Yes,medium,100.0,0.698,55,2024-11-03 22:15:00
MSG04093,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Telegram,No,No,high,100.0,0.327,55,2024-10-23 11:35:00
MSG04094,Urgent: Your wallet is compromised. Verify immediately.,scam,giveaway,Telegram,No,No,low,200.0,0.552,55,2024-01-20 07:21:00
MSG04095,How to secure your crypto wallet effectively.,legit,none,Email,No,No,low,,0.814,45,2024-02-10 08:12:00
MSG04096,Invest now and double your Bitcoin in 24 hours.,scam,ponzi,Discord,No,No,high,200.0,0.96,47,2024-06-05 03:39:00
MSG04097,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,Yes,medium,50.0,-0.792,69,2024-11-26 21:44:00
MSG04098,Tips for long-term crypto investment.,legit,none,Email,No,No,medium,,0.389,37,2024-04-22 16:48:00
MSG04099,Invest now and double your Bitcoin in 24 hours.,scam,impersonation,Telegram,No,Yes,low,100.0,0.692,47,2024-09-30 21:05:00
MSG04100,Send 0.1 BTC and receive 0.5 BTC instantly!,scam,ponzi,Telegram,No,Yes,high,200.0,0.107,43,2024-03-08 08:21:00
MSG04101,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,giveaway,Email,Yes,No,low,200.0,0.835,69,2024-10-11 08:46:00
MSG04102,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,impersonation,Twitter,Yes,No,high,,-0.045,69,2024-06-15 17:59:00
MSG04103,Elon Musk BTC giveaway! Limited time offer.,scam,ponzi,Telegram,No,No,high,,-0.223,43,2024-09-03 20:28:00
MSG04104,Latest Bitcoin market update and trends.,legit,none,Discord,No,No,high,,0.225,40,2024-09-27 03:35:00
MSG04105,Elon Musk BTC giveaway! Limited time offer.,scam,investment,WhatsApp,No,No,high,200.0,-0.969,43,2024-08-03 12:27:00
MSG04106,Urgent: Your wallet is compromised. Verify immediately.,scam,impersonation,Twitter,No,Yes,low,50.0,-0.499,55,2024-04-06 08:27:00
MSG04107,Congratulations! You have won 2 BTC. Claim now at http://bit.ly/claim,scam,ponzi,WhatsApp,Yes,No,high,50.0,-0.276,69,2024-04-01 20:30:00
MSG04108,Blockchain technology explained in simple terms.,legit,none,Twitter,No,No,high,,0.848,48,2024-10-10 13:47:00
